timestamp,cpu_usage_forecast,memory_usage_forecast,disk_io_forecast,business_criticality,resource_score,action,cost_impact
2023-01-28 11:00:00,48.651074635249785,54.881568800749925,40.20170202705839,Critical,48.83034836326154,Scale Down,-15
2023-01-28 12:00:00,43.51740425166336,52.5477346854819,35.952513433895916,Low,44.71352521825543,Scale Down,-15
2023-01-28 13:00:00,38.565035539567745,50.34504291786779,32.02525974068463,Critical,40.79108259328114,Scale Down,-15
2023-01-28 14:00:00,34.32386567640382,48.538691473533575,28.871162574188787,Moderate,37.49777279509974,Scale Down,-15
2023-01-28 15:00:00,31.073108612132014,47.24522930793346,26.517358042951873,Critical,35.01359470703642,Scale Down,-15
2023-01-28 16:00:00,28.900056175604224,46.499427488034726,24.82533002289032,Moderate,33.36492233879059,Scale Down,-15
2023-01-28 17:00:00,27.94057025467668,46.38810991381672,23.88837122914305,Low,32.66439234731196,Scale Down,-15
2023-01-28 18:00:00,28.48634605585961,47.07657464805317,24.111610705470678,Moderate,33.188467563439886,Scale Down,-15
2023-01-28 19:00:00,30.774113521864095,48.665377182768786,25.845783066693816,Low,35.15582652910145,Scale Down,-15
2023-01-28 20:00:00,34.631646450909244,51.01072973695108,28.928975650749862,Moderate,38.40483727668992,Scale Down,-15
2023-01-28 21:00:00,39.366916965579904,53.71332910611274,32.629605871762735,Low,42.32337838897632,Scale Down,-15
2023-01-28 22:00:00,44.10269522320407,56.338017091858895,36.11619496277044,Moderate,46.17599173171379,Scale Down,-15
2023-01-28 23:00:00,48.330326329525846,58.69808077581757,39.05517775366998,Moderate,49.5856229482422,Scale Down,-15
2023-01-29 00:00:00,52.20110205727457,60.94973702279036,41.77996308712341,Moderate,52.74146475289907,Scale Down,-15
2023-01-29 01:00:00,56.265498643435464,63.39485565243743,44.8568199101085,Moderate,56.122569999470656,Scale Down,-15
2023-01-29 02:00:00,60.85596853247053,66.15072486270927,48.43839843615941,Critical,59.960881412279925,No Action,0
2023-01-29 03:00:00,65.63921624913895,68.9706608779419,51.99854117603247,Critical,63.91051462315854,No Action,0
2023-01-29 04:00:00,69.72321109134376,71.36772992436636,54.68381248677742,Critical,67.20868702033727,Scale Up,15
2023-01-29 05:00:00,72.21739986337121,72.92668185108755,55.94244909686207,Moderate,69.17519430638428,No Action,0
2023-01-29 06:00:00,72.76118667264586,73.53408182330769,55.85143380033446,Moderate,69.61110464338213,No Action,0
2023-01-29 07:00:00,71.60138245162128,73.35123741149388,54.877069081380974,Moderate,68.78147626553499,No Action,0
2023-01-29 08:00:00,69.23104708698736,72.59834801678244,53.35346730733858,Moderate,67.06572140999613,No Action,0
2023-01-29 09:00:00,65.98035530207767,71.37596510862976,51.208964605332014,Low,64.64476010469417,Scale Down,-15
2023-01-29 10:00:00,61.93029820128131,69.68108046220524,48.18784375711248,Moderate,61.50704199072472,Scale Down,-15
2023-01-29 11:00:00,57.157394744611324,67.56481442028269,44.30447269318983,Moderate,57.70903623702843,Scale Down,-15
2023-01-29 12:00:00,51.991695699611356,65.24278930907153,40.04404208174805,Critical,53.57749305887674,Scale Down,-15
2023-01-29 13:00:00,46.996819844785364,63.036354263034454,36.10087426666082,Moderate,49.62949105463518,Scale Down,-15
2023-01-29 14:00:00,42.70311577743132,61.21051926734957,32.92630185865462,Moderate,46.299974040651456,Scale Down,-15
2023-01-29 15:00:00,39.390243249019946,59.8816485505934,30.54756292285451,Critical,43.769128774258895,Scale Down,-15
2023-01-29 16:00:00,37.14592883908644,59.084334706577444,28.826233265514645,Critical,42.063511484619376,Scale Down,-15
2023-01-29 17:00:00,36.10645301737003,58.905232563382,27.85568673431323,Moderate,41.29593362456226,Scale Down,-15
2023-01-29 18:00:00,36.563908658214395,59.50948377464702,28.041122167396622,Low,41.743023894980624,Scale Down,-15
2023-01-29 19:00:00,38.75539814822808,60.99750341974598,29.733332334454296,Moderate,43.623616566928696,Scale Down,-15
2023-01-29 20:00:00,42.50903868445747,63.22538266405711,32.77045102838044,Low,46.77622434712195,Scale Down,-15
2023-01-29 21:00:00,47.133113458857906,65.79371995549096,36.42093059838724,Low,50.58885883575369,Scale Down,-15
2023-01-29 22:00:00,51.750668661301965,68.26728474144998,39.85331610904999,Critical,54.32618297489598,Scale Down,-15
2023-01-29 23:00:00,55.85328829735994,70.45932092753627,42.73405576439753,Critical,57.611251579820355,No Action,0
2023-01-30 00:00:00,59.59246444703952,72.52603442034358,45.39656218944629,Moderate,60.63335498751209,Scale Down,-15
2023-01-30 01:00:00,63.518834255944256,74.76931915334274,48.40709959391474,Moderate,63.87163279275789,Scale Down,-15
2023-01-30 02:00:00,67.96497153513545,77.30652514079429,51.91830619788239,Moderate,67.55810454938249,No Action,0
2023-01-30 03:00:00,72.59766315340664,79.89107049687091,55.404006698674785,Critical,71.34695406549956,Scale Up,15
2023-01-30 04:00:00,76.52492290474157,82.03616549075048,58.010743408893845,Critical,74.4754597813747,Scale Up,15
2023-01-30 05:00:00,78.85620605353691,83.32674792597919,59.18672850007585,Critical,76.26347310457737,Scale Up,15
2023-01-30 06:00:00,79.23089155715454,83.64961624645824,59.008919521666215,Low,76.51211455684799,No Action,0
2023-01-30 07:00:00,77.89573459379496,83.16635767217468,57.94359493043351,Low,75.48649358463659,No Action,0
2023-01-30 08:00:00,75.34371223754756,82.09749828755928,56.3248462418556,Critical,73.56607485341269,Scale Up,15
2023-01-30 09:00:00,71.90489337838643,80.54396354728132,54.08099389060867,Critical,70.93183453149935,Scale Up,15
2023-01-30 10:00:00,67.66014474525615,78.50316638079968,50.9563121088893,Critical,67.57228470864584,Scale Up,15
2023-01-30 11:00:00,62.68584723557632,76.02669491666259,46.96516937251171,Low,63.543965967289274,Scale Down,-15
2023-01-30 12:00:00,57.311905037280866,73.33068495948673,42.59276788446333,Low,59.17371158337912,Scale Down,-15
2023-01-30 13:00:00,52.10178724994925,70.73704348360478,38.533454324986934,Critical,54.97869753505344,Scale Down,-15
2023-01-30 14:00:00,47.585695282636834,68.51138096233376,35.238600143362575,Moderate,51.39398195869106,Scale Down,-15
2023-01-30 15:00:00,44.04314987582812,66.77070268231135,32.735498309327795,Moderate,48.59988540447303,Scale Down,-15
2023-01-30 16:00:00,41.56175248965862,65.55028044594401,30.88579700960488,Moderate,46.623119780533486,Scale Down,-15
2023-01-30 17:00:00,40.27767802288775,64.93748370173334,29.782961176205824,Moderate,45.576676357205045,Scale Down,-15
2023-01-30 18:00:00,40.48293885591618,65.09820110852036,29.832300467244252,Moderate,45.737389853963045,Scale Down,-15
2023-01-30 19:00:00,42.41458728221777,66.1336238528956,31.384739025489978,Low,47.32432860207556,Scale Down,-15
2023-01-30 20:00:00,45.90072585380821,67.90064480541767,34.27856316070259,Critical,50.176269000669926,Scale Down,-15
2023-01-30 21:00:00,50.249663265104985,70.00068602938711,37.782399233647155,Moderate,53.68151728809806,Scale Down,-15
2023-01-30 22:00:00,54.58451564815114,71.99935866916306,41.0649879233266,Moderate,57.10506300948981,Scale Down,-15
2023-01-30 23:00:00,58.396985206714945,73.71076247592248,43.792994504898886,Moderate,60.070320247114,Scale Down,-15
2023-01-31 00:00:00,61.838733768394725,75.29196935961279,46.30006973523428,Moderate,62.76697163912806,Scale Down,-15
2023-01-31 01:00:00,65.46062249626667,77.04574540802336,49.15273637047848,Low,65.67458214463603,Scale Down,-15
2023-01-31 02:00:00,69.59550559401507,79.0903149597207,52.50391069976807,Moderate,69.02562942487735,No Action,0
2023-01-31 03:00:00,73.9105081537388,81.1799687097042,55.82771388100825,Moderate,72.4747874659823,No Action,0
2023-01-31 04:00:00,77.51404080975763,82.82878396283748,58.27100172454987,Moderate,75.25985593864004,Scale Up,15
2023-01-31 05:00:00,79.51601437701436,83.62255635870784,59.2823153676402,Moderate,76.70123716964756,Scale Up,15
2023-01-31 06:00:00,79.55632146832383,83.44892950932882,58.93895502871583,Moderate,76.60063059270374,Scale Up,15
2023-01-31 07:00:00,77.88228771913113,82.47031988793344,57.70755359579874,Moderate,75.22375054510535,Scale Up,15
2023-01-31 08:00:00,74.98751546845044,80.90806392173869,55.922566680932405,Moderate,72.9506902469333,No Action,0
2023-01-31 09:00:00,71.20275101221156,78.8638757823868,53.51268625177545,Moderate,69.96307549117691,No Action,0
2023-01-31 10:00:00,66.60958731273263,76.33593307993131,50.22256317415419,Moderate,66.25008621517654,No Action,0
2023-01-31 11:00:00,61.28517640108086,73.37656250077907,46.06694524176757,Low,61.86894599912767,Scale Down,-15
2023-01-31 12:00:00,55.56023399955488,70.20261053868916,41.531414190342524,Moderate,57.14718299945269,Scale Down,-15
2023-01-31 13:00:00,49.999076120153035,67.13666559474935,37.31069395381879,Low,52.60267652926508,Scale Down,-15
2023-01-31 14:00:00,45.13278097077218,64.44498927110236,33.85652846606436,Low,48.67119295992967,Scale Down,-15
2023-01-31 15:00:00,41.241770077701254,62.24520701023155,31.196575954743654,Critical,45.53376233286882,Scale Down,-15
2023-01-31 16:00:00,38.414563433350786,60.573179480964065,29.192840241626012,Moderate,43.21780360928982,Scale Down,-15
2023-01-31 17:00:00,36.78826570244705,59.51683374208618,27.93912996259636,Critical,41.83700896636864,Scale Down,-15
2023-01-31 18:00:00,36.65582355531726,59.24258517900784,27.841084355571304,Critical,41.66890420247525,Scale Down,-15
2023-01-31 19:00:00,38.25522126820526,59.852121516199944,29.249940966495075,Moderate,42.93323528226162,Scale Down,-15
2023-01-31 20:00:00,41.41548419355011,61.20280296998147,32.00428144208961,Low,45.46943927618741,Scale Down,-15
2023-01-31 21:00:00,45.44582780541075,62.89649103247624,35.37300771093503,Critical,48.666462754635255,Scale Down,-15
2023-01-31 22:00:00,49.47025226617581,64.49920988369924,38.52511474915743,Low,51.789912048029166,Scale Down,-15
2023-01-31 23:00:00,52.98131452624282,65.8254476619888,41.12749958132255,Moderate,54.46379147798256,Scale Down,-15
2023-02-01 00:00:00,56.13149560396874,67.03264194450676,43.51402112169823,Low,56.87834460967604,Scale Down,-15
2023-02-01 01:00:00,59.472434361291036,68.42390384498323,46.25138589373863,Low,59.51366551288821,Scale Down,-15
2023-02-01 02:00:00,63.33771567633583,70.1177842762382,49.49266901972161,Low,62.6027269249837,Scale Down,-15
2023-02-01 03:00:00,67.39514322683853,71.86888431926099,52.712125273287285,Moderate,65.80066196385502,No Action,0
2023-02-01 04:00:00,70.75374959846629,73.19157777088768,55.05671883729896,Low,68.34569189795924,Scale Down,-15
2023-02-01 05:00:00,72.52400695390469,73.67194515669564,55.97507421417139,Critical,69.55860186679531,Scale Up,15
2023-02-01 06:00:00,72.34630529609777,73.19790560889878,55.54455046945256,Moderate,69.24143442460903,No Action,0
2023-02-01 07:00:00,70.46840099230373,71.9321439089178,54.23181555635719,Critical,67.66020678009865,Scale Up,15
2023-02-01 08:00:00,67.38425843418729,70.09625960993877,52.371337341791055,Moderate,65.19527456843348,No Action,0
2023-02-01 09:00:00,63.42491597205177,67.79222669750928,49.89179843204774,Critical,62.02848568168822,No Action,0
2023-02-01 10:00:00,58.672188015068045,65.0184809594302,46.53782011393518,Critical,58.14920231815012,No Action,0
2023-02-01 11:00:00,53.203377538666416,61.82760707534017,42.324101969182855,Low,53.61479128577183,Scale Down,-15
2023-02-01 12:00:00,47.349281523446194,58.436710549457885,37.73616064085386,Moderate,48.752886054731235,Scale Down,-15
2023-02-01 13:00:00,41.67422905842492,55.16864073371403,33.46863997955108,Low,44.08143474523688,Scale Down,-15
2023-02-01 14:00:00,36.70924542568462,52.28992275046914,29.973190854405775,Critical,40.036237708864206,Scale Down,-15
2023-02-01 15:00:00,32.734636039736955,49.91844844846957,27.277367545534872,Moderate,36.79832606351632,Scale Down,-15
2023-02-01 16:00:00,29.838745012166136,48.090347782107486,25.24306120537041,Critical,34.39508908178939,Scale Down,-15
2023-02-01 17:00:00,28.158445329202127,46.89381963784609,23.963961274042443,Critical,32.94016081076338,Scale Down,-15
2023-02-01 18:00:00,27.98640065790852,46.49555310098199,23.84558346824255,Critical,32.71098295289737,Scale Down,-15
2023-02-01 19:00:00,29.560265862699097,46.99751046808477,25.23903966518038,Moderate,33.92719400481106,Scale Down,-15
2023-02-01 20:00:00,32.70869577098172,48.25732607659648,27.982785822052936,Critical,36.42810287288039,Scale Down,-15
2023-02-01 21:00:00,36.74049982467973,49.877133454077715,31.34560020460244,Moderate,39.60250998948367,Scale Down,-15
2023-02-01 22:00:00,40.779242493158876,51.423224801069914,34.49635809537397,Moderate,42.715860305975205,Scale Down,-15
2023-02-01 23:00:00,44.317021383496474,52.71035005751287,37.101842606204215,Critical,45.39198423024294,Scale Down,-15
2023-02-02 00:00:00,47.50584062047528,53.896199930040794,39.495806177380416,Moderate,47.82094152472597,Scale Down,-15
2023-02-02 01:00:00,50.89685073382627,55.28412731483625,42.24485777936422,Moderate,50.48263511723685,Scale Down,-15
2023-02-02 02:00:00,54.82314287903698,56.992910696836695,45.50198519066939,Low,53.609841686703376,Scale Down,-15
2023-02-02 03:00:00,58.952027528328685,58.77736150075283,48.74136712710731,Moderate,56.857495639811646,Scale Down,-15
2023-02-02 04:00:00,62.39205027409443,60.15204350442049,51.109903851736014,Low,59.46361895872056,Scale Down,-15
2023-02-02 05:00:00,64.25320790967862,60.703203640425095,52.05616870128295,Low,60.74879878722343,Scale Down,-15
2023-02-02 06:00:00,64.17543175505857,60.31890062714784,51.65748270209497,Moderate,60.51488260609263,Scale Down,-15
2023-02-02 07:00:00,62.40604083172006,59.16192877178785,50.38048901847305,Moderate,59.027696851090994,Scale Down,-15
2023-02-02 08:00:00,59.43858770726895,57.45396390306969,48.55964385255695,Critical,56.66741179506677,No Action,0
2023-02-02 09:00:00,55.60372809616761,55.29701993497242,46.12363089522792,Moderate,53.615696207621106,Scale Down,-15
2023-02-02 10:00:00,50.982926067895725,52.68953327636709,42.81708464959128,Moderate,49.86173994677625,Scale Down,-15
2023-02-02 11:00:00,45.65316906687563,49.68404713743067,38.654729192862554,Low,45.46274451323952,Scale Down,-15
2023-02-02 12:00:00,39.944975237082076,46.497580894634844,34.122115863434985,Moderate,40.74618505961849,Scale Down,-15
2023-02-02 13:00:00,34.42243277317034,43.45285080404554,29.913932121655378,Low,36.229858052129906,Scale Down,-15
2023-02-02 14:00:00,29.6163645943018,40.81619990224817,26.48187987890768,Low,32.34941824360689,Scale Down,-15
2023-02-02 15:00:00,25.806912218487206,38.705287264701326,23.853570236485723,Low,29.285756335951145,Scale Down,-15
2023-02-02 16:00:00,23.082293606366918,37.15595803599758,21.89095513821168,Moderate,27.06612524162507,Scale Down,-15
2023-02-02 17:00:00,21.579291985551126,36.256073286402,20.687786852049157,Critical,25.80402534910599,Scale Down,-15
2023-02-02 18:00:00,21.590515684988066,36.17193070342974,20.64964391970116,Moderate,25.776765837463188,Scale Down,-15
2023-02-02 19:00:00,23.35359609517659,37.00504744190639,22.127698925149762,Moderate,27.20385206519017,Scale Down,-15
2023-02-02 20:00:00,26.697193332155656,38.61255921651241,24.96046425151988,Critical,29.924457281335528,Scale Down,-15
2023-02-02 21:00:00,30.93014728277545,40.59604814360887,28.416768125155322,Moderate,33.32724170950145,Scale Down,-15
2023-02-02 22:00:00,35.17607396331088,42.521203350154124,31.665527150786424,Moderate,36.67750341685896,Scale Down,-15
2023-02-02 23:00:00,38.92713918130407,44.202121595014944,34.37355498830299,Critical,39.598917066817116,Scale Down,-15
2023-02-03 00:00:00,42.33542713338863,45.795792270526405,36.87462178118075,Moderate,42.28137560408838,Scale Down,-15
2023-02-03 01:00:00,45.95217525068051,47.604821208776926,39.73533938566336,Low,45.20460186510601,Scale Down,-15
2023-02-03 02:00:00,50.1105631792603,49.74719685151075,43.10868179478852,Moderate,48.60117700404108,Scale Down,-15
2023-02-03 03:00:00,54.477986111229654,51.97690073904326,46.4687955622514,Moderate,52.12582238977809,Scale Down,-15
2023-02-03 04:00:00,58.163065179667946,53.80763039976729,48.96252887722799,Critical,55.01632748520976,No Action,0
2023-02-03 05:00:00,60.27585815869659,54.82473393614512,50.03838174826446,Moderate,56.59302560984473,Scale Down,-15
2023-02-03 06:00:00,60.456337510241426,54.9153427129724,49.773579488493745,Low,56.657487466711174,Scale Down,-15
2023-02-03 07:00:00,58.95183845493473,54.24129945177678,48.634646261669815,Moderate,55.475238315334366,Scale Down,-15
2023-02-03 08:00:00,56.25589995958219,53.02330864910695,46.95589532280403,Moderate,53.42612163908399,Scale Down,-15
2023-02-03 09:00:00,52.699129795087096,51.362397776062124,44.6658430634135,Moderate,50.691452843044885,Scale Down,-15
2023-02-03 10:00:00,48.36290558016961,49.25600642814471,41.50893219121272,Low,47.26004115677076,Scale Down,-15
2023-02-03 11:00:00,43.324086075216535,46.755675431153485,37.49967061506081,Critical,43.18867978996647,Scale Down,-15
2023-02-03 12:00:00,37.91301527276868,44.07742101687621,33.12336952352409,Moderate,38.804407846152024,Scale Down,-15
2023-02-03 13:00:00,32.693559053115735,41.54296031019133,29.07445290327837,Critical,34.62455820027094,Scale Down,-15
2023-02-03 14:00:00,28.196267744234646,39.417645921598364,25.80433678837734,Moderate,31.0842950062723,Scale Down,-15
2023-02-03 15:00:00,24.70095849355046,37.81815976656003,23.340325171392205,Moderate,28.36399221102168,Scale Down,-15
2023-02-03 16:00:00,22.295472252556802,36.77938748474815,21.544043073308572,Low,26.49036098636456,Scale Down,-15
2023-02-03 17:00:00,21.116162393814623,36.38825246640003,20.50889766709071,Moderate,25.57633647024546,Scale Down,-15
2023-02-03 18:00:00,21.455155007649275,36.81014045918199,20.64010608267907,Moderate,25.898640858115044,Scale Down,-15
2023-02-03 19:00:00,23.549547990644395,38.14568603897422,22.288465221989103,Low,27.676172851412282,Scale Down,-15
2023-02-03 20:00:00,27.227418495626676,40.25117499556819,25.292099730480242,Moderate,30.747481692579843,Scale Down,-15
2023-02-03 21:00:00,31.796976408722248,42.727375112022756,28.919440403735933,Moderate,34.50058881871514,Scale Down,-15
2023-02-03 22:00:00,36.38116375504985,45.139199326701956,32.338999202063874,Moderate,38.20014151594828,Scale Down,-15
2023-02-03 23:00:00,40.47143199558894,47.30000850535877,35.21718050033377,Moderate,41.469154649468855,Scale Down,-15
2023-02-04 00:00:00,44.21911480787509,49.36609817408543,37.88734315415721,Critical,44.49685548699461,Scale Down,-15
2023-02-04 01:00:00,48.174667612801926,51.639423625404845,40.91568840040469,Moderate,47.762298574103355,Scale Down,-15
2023-02-04 02:00:00,52.67046168304449,54.2373669504429,44.45478295745618,Moderate,51.49739751814635,Scale Down,-15
2023-02-04 03:00:00,57.37306299032688,56.91334795209484,47.97837210065936,Critical,55.35621030092376,No Action,0
2023-02-04 04:00:00,61.39024844325497,59.18054702591857,50.63291133680416,Low,58.575870596763885,Scale Down,-15
2023-02-04 05:00:00,63.83122268171548,60.62383930988568,51.86651910130939,Moderate,60.476066954085326,Scale Down,-15
2023-02-04 06:00:00,64.33510240602362,61.12992652764375,51.75605264907878,Low,60.8577396911207,Scale Down,-15
2023-02-04 07:00:00,63.14837084040524,60.86026384518513,50.76768386865853,Critical,59.98580134748987,No Action,0
2023-02-04 08:00:00,60.76372514663958,60.0352086822919,49.235391628631476,Low,58.23950350373365,Scale Down,-15
2023-02-04 09:00:00,57.51094787024375,58.75547996563783,47.08737774626696,Moderate,55.79959347406661,Scale Down,-15
2023-02-04 10:00:00,53.47061425298667,57.018245021133026,44.067791884114484,Low,52.65433900965614,Scale Down,-15
2023-02-04 11:00:00,48.71880960733041,54.87480614936308,40.190871930879034,Moderate,48.86002103464993,Scale Down,-15
2023-02-04 12:00:00,43.58513922374341,52.540972034094246,35.94168333771515,Moderate,44.743197889643014,Scale Down,-15
2023-02-04 13:00:00,38.63277051164355,50.33828026647788,32.014429644501824,Moderate,40.82075526466551,Scale Down,-15
2023-02-04 14:00:00,34.39160064849026,48.531928822154796,28.860332478020325,Moderate,37.527445466495635,Scale Down,-15
2023-02-04 15:00:00,31.140843584200855,47.238466656541114,26.506527946767573,Low,35.043267378416274,Scale Down,-15
2023-02-04 16:00:00,28.967791147716298,46.49266483666496,24.81449992673074,Critical,33.39459501020379,Scale Down,-15
2023-02-04 17:00:00,28.008305226760324,46.38134726243428,23.877541132970446,Low,32.694065018704535,Scale Down,-15
2023-02-04 18:00:00,28.55408102795803,47.06981199667817,24.100780609308224,Low,33.21814023484411,Scale Down,-15
2023-02-04 19:00:00,30.841848493975032,48.65861453139946,25.8349529705397,Moderate,35.185499200515295,Scale Down,-15
2023-02-04 20:00:00,34.699381423024974,51.00396708558322,28.91814555459841,Critical,38.434509948107134,Scale Down,-15
2023-02-04 21:00:00,39.43465193767503,53.706566454738116,32.6187757756045,Low,42.35305106037985,Scale Down,-15
2023-02-04 22:00:00,44.170430195305684,56.33125444048316,36.10536486660849,Moderate,46.205664403119485,Scale Down,-15
2023-02-04 23:00:00,48.39806130161943,58.691318124438105,39.04434765750339,Low,49.61529561964182,Scale Down,-15
2023-02-05 00:00:00,52.26883702936783,60.94297437141188,41.76913299095845,Low,52.77113742429917,Scale Down,-15
2023-02-05 01:00:00,56.333233615536386,63.38809300106355,44.84598981394994,Critical,56.15224267087725,No Action,0
2023-02-05 02:00:00,60.92341955250956,66.14396221245184,48.42756835470668,Moderate,59.99041211093166,Scale Down,-15
2023-02-05 03:00:00,65.70638331718081,68.96389822887436,51.987711109329254,Moderate,63.939903349118566,Scale Down,-15
2023-02-05 04:00:00,69.79009420732216,71.36096727645423,54.672982434780806,Low,67.23793377355351,Scale Down,-15
2023-02-05 05:00:00,72.28399902739298,72.91991920441558,55.931619059626556,Critical,69.20429908694646,Scale Up,15
2023-02-05 06:00:00,72.8275018846327,73.5273191778045,55.840603777822686,Critical,69.64006745122222,Scale Up,15
2023-02-05 07:00:00,71.66741371157747,73.34447476716208,54.866239073597114,Low,68.81029710065678,Scale Down,-15
2023-02-05 08:00:00,69.29679439503255,72.59158537364569,53.34263731436342,Critical,67.09440027248267,Scale Up,15
2023-02-05 09:00:00,66.04581865801191,71.36920246665514,51.198134627018604,Moderate,64.67329699440621,Scale Down,-15
2023-02-05 10:00:00,61.99547760518435,69.674317821405,48.17701379352949,Moderate,61.53543690771958,Scale Down,-15
2023-02-05 11:00:00,57.22229019649854,67.55805178065968,44.29364274433962,Moderate,57.7372891813151,Scale Down,-15
2023-02-05 12:00:00,52.05630719974281,65.23602667072751,40.03321214785151,Moderate,53.60560403065996,Scale Down,-15
2023-02-05 13:00:00,47.06114739262759,63.029591625761036,36.09004434727253,Moderate,49.657460053496614,Scale Down,-15
2023-02-05 14:00:00,42.767159373236794,61.2037566312153,32.915471953999074,Low,46.3278010667828,Scale Down,-15
2023-02-05 15:00:00,39.45400289278595,59.874885915624745,30.53673303291601,Critical,43.7968138276636,Scale Down,-15
2023-02-05 16:00:00,37.20940453100026,59.07757207286432,28.81540339042497,Moderate,42.09105456544442,Scale Down,-15
2023-02-05 17:00:00,36.1696447571432,58.89846993081966,27.84485687386666,Moderate,41.32333473259083,Scale Down,-15
2023-02-05 18:00:00,36.62681644598289,59.50272114326817,28.030292321693036,Moderate,41.7702830303105,Scale Down,-15
2023-02-05 19:00:00,38.81802198398964,60.99074078954887,29.7225025034919,Moderate,43.650733729557864,Scale Down,-15
2023-02-05 20:00:00,42.57137856820513,63.21862003503681,32.759621212153505,Critical,46.80319953704431,Scale Down,-15
2023-02-05 21:00:00,47.19516939056613,65.78695732763862,36.410100796885914,Low,50.61569205295183,Scale Down,-15
2023-02-05 22:00:00,51.812440640996385,68.26052211477392,39.84248632227818,Moderate,54.352874219386,Scale Down,-15
2023-02-05 23:00:00,55.91477632502697,70.45255830203307,42.72322599235425,Moderate,57.63780085159426,Scale Down,-15
2023-02-06 00:00:00,59.65366852268682,72.51927179601739,45.38573243213749,Moderate,60.659762286576125,Scale Down,-15
2023-02-06 01:00:00,63.57975437957981,74.76255653019719,48.396269851345174,Critical,63.8978981191181,No Action,0
2023-02-06 02:00:00,68.02560770674407,77.29976251881739,51.907476470035306,Critical,67.58422790302431,Scale Up,15
2023-02-06 03:00:00,72.65801537301869,79.88430787608469,55.39317698557822,Critical,71.3729354464504,Scale Up,15
2023-02-06 04:00:00,76.58499117228853,82.02940287111801,57.99991371050241,Critical,74.50129918958015,Scale Up,15
2023-02-06 05:00:00,78.91599036909236,83.31998530753464,59.17589881642894,Critical,76.28917054009236,Scale Up,15
2023-02-06 06:00:00,79.29039192067496,83.64285362918221,58.99808985274298,Moderate,76.53767001964074,Scale Up,15
2023-02-06 07:00:00,77.95495100528461,83.15959505606978,57.93276527623814,Moderate,75.51190707471088,Scale Up,15
2023-02-06 08:00:00,75.40264469701421,82.09073567262924,56.31401660239242,Moderate,73.59134637077436,No Action,0
2023-02-06 09:00:00,71.96354188585184,80.53720093353327,54.0701642658827,Critical,70.95696407616245,Scale Up,15
2023-02-06 10:00:00,67.7185093006924,78.49640376822552,50.94548249889461,Low,67.59727228059278,Scale Down,-15
2023-02-06 11:00:00,62.74392783898615,76.01993230525171,46.954339777245366,Low,63.56881156651766,Scale Down,-15
2023-02-06 12:00:00,57.369701688671825,73.32392234925285,42.58193830392902,Low,59.19841520989757,Scale Down,-15
2023-02-06 13:00:00,52.159299949317706,70.73028087454648,38.522624759184,Moderate,55.0032591888596,Scale Down,-15
2023-02-06 14:00:00,47.64292403000381,68.50461835447133,35.22777059230915,Moderate,51.41840163980513,Scale Down,-15
2023-02-06 15:00:00,44.10009467115727,66.76394007561237,32.724668772991635,Critical,48.62416311286067,Scale Down,-15
2023-02-06 16:00:00,41.618413333011695,65.5435178404425,30.874967488025824,Low,46.64725551624377,Scale Down,-15
2023-02-06 17:00:00,40.33405491422968,64.93072109740986,29.772131669381437,Critical,45.60067012021409,Scale Down,-15
2023-02-06 18:00:00,40.5390317952181,65.09143850536508,29.821470975128516,Moderate,45.76124164424427,Scale Down,-15
2023-02-06 19:00:00,42.470396269512534,66.12686125092189,31.373909548115325,Moderate,47.3480384196559,Scale Down,-15
2023-02-06 20:00:00,45.9562508890881,67.89388220462133,34.267733698063324,Moderate,50.19983684554312,Scale Down,-15
2023-02-06 21:00:00,50.30490434834365,69.99392342976003,37.77156978573345,Moderate,53.70494316024652,Scale Down,-15
2023-02-06 22:00:00,54.63947277937758,71.99259607071072,41.05415849014234,Critical,57.128346908930475,No Action,0
2023-02-06 23:00:00,58.45165838596088,73.70399987867496,43.78216508647307,Moderate,60.09346217387754,Scale Down,-15
2023-02-07 00:00:00,61.89312299558204,75.28520676352228,46.289240331517334,Low,62.78997159315117,Scale Down,-15
2023-02-07 01:00:00,65.51472777143391,77.03898281310123,49.14190698149633,Low,65.69744012594658,Scale Down,-15
2023-02-07 02:00:00,69.64932691717242,79.08355236598028,52.49308132552502,Moderate,69.0483454334853,No Action,0
2023-02-07 03:00:00,73.96404552488175,81.17320611714148,55.81688452149885,Moderate,72.49736150188309,No Action,0
2023-02-07 04:00:00,77.56729422869637,82.82202137136103,58.26017237965991,Critical,75.28228800168847,Scale Up,15
2023-02-07 05:00:00,79.5689838441005,83.61579376848678,59.27148603758044,Critical,76.72352726011236,Scale Up,15
2023-02-07 06:00:00,79.60900698339255,83.44216692028871,58.92812571339625,Critical,76.62277871046214,Scale Up,15
2023-02-07 07:00:00,77.93468928215137,82.46355730005209,57.69672429519052,Moderate,75.24575669012941,Scale Up,15
2023-02-07 08:00:00,75.03963307944727,80.90130133503183,55.91173739505599,Moderate,72.97255441924437,No Action,0
2023-02-07 09:00:00,71.2545846711918,78.85711319685771,53.501856980633384,Moderate,69.98479769077989,No Action,0
2023-02-07 10:00:00,66.66113701969874,76.3291704955806,50.211733917746244,Critical,66.2716664420728,Scale Up,15
2023-02-07 11:00:00,61.336442155990675,73.36979991758456,46.05611600006665,Moderate,61.89038425328403,Scale Down,-15
