timestamp,cpu_usage,memory_usage,disk_io,business_criticality,active_servers,estimated_hourly_cost_usd,network_usage_mbps
2023-04-21 05:00:00,55.65831457073122,56.50481229918227,44.702197906170326,Critical,3,0.613,406.61879306078015
2023-04-21 06:00:00,58.104815875557264,52.67080531857433,48.67282714851561,Moderate,3,0.6167,336.4233136650035
2023-04-21 07:00:00,51.8390512052723,59.017031297423,43.42643899838387,Critical,3,0.6018,345.3886147747938
2023-04-21 08:00:00,56.47096747616509,52.30611150709064,47.69035823244587,Critical,4,0.7096,354.97685785806163
2023-04-21 09:00:00,57.23251097878675,56.05048564964889,45.114073073096385,Critical,4,0.7186,253.09706826462275
2023-04-21 10:00:00,43.58850863662711,47.29653098762291,42.88760120224645,Moderate,3,0.55,331.66434804586044
2023-04-21 11:00:00,50.55285031375627,40.63157973159789,49.52274546095793,Critical,3,0.5672,319.9555473491515
2023-04-21 12:00:00,40.15137910553129,45.32605445100195,32.19076304806842,Moderate,3,0.5331,178.97354130064465
2023-04-21 13:00:00,37.60698660088181,42.39478262142407,36.26722145702093,Low,3,0.5183,172.35040428765404
2023-04-21 14:00:00,24.626084077439774,39.597825542494505,27.40930048054988,Critical,1,0.2619,212.29384592739078
2023-04-21 15:00:00,28.598548067919715,35.90158332375683,21.410401387951932,Moderate,2,0.3718,213.85342724156394
2023-04-21 16:00:00,16.501948104006424,36.683928174893424,20.43538930273875,Low,1,0.2247,148.24318570509277
2023-04-21 17:00:00,25.45922631985022,34.93158023370371,20.10386569770479,Moderate,2,0.3577,153.8143778890097
2023-04-21 18:00:00,22.40620047415596,35.99513871743366,22.836455403280052,Critical,2,0.3472,108.27823768770735
2023-04-21 19:00:00,26.31711494367358,40.60888940096723,15.620757973330164,Critical,1,0.2702,79.50675186316411
2023-04-21 20:00:00,21.00605033793338,40.49540602323924,14.530449177523431,Moderate,2,0.3488,199.57847863405584
2023-04-21 21:00:00,26.837923627705216,44.19144242133696,32.63879842368688,Moderate,3,0.4781,101.34555426498146
2023-04-21 22:00:00,39.51110740918359,44.487779380138115,38.20036613124203,Critical,2,0.4292,270.6403159755902
2023-04-21 23:00:00,37.40654668134305,47.19637801628176,41.29359418085164,Low,3,0.5251,251.98603531915504
2023-04-22 00:00:00,44.70281634652752,45.11972973638193,37.27819657291126,Moderate,3,0.551,256.9671762873952
2023-04-22 01:00:00,41.19630511509099,50.54194596024325,45.73555332165425,Critical,2,0.4457,314.05362710497536
2023-04-22 02:00:00,57.5283054619224,44.576128930407506,49.235640131591694,Moderate,3,0.6014,329.9178366809566
2023-04-22 03:00:00,51.61961004703666,55.285954746839415,53.058698644514905,Critical,4,0.6949,322.9070121388915
2023-04-22 04:00:00,63.964136789303225,58.800628751738394,44.02395889306989,Moderate,3,0.6499,365.4874930506934
2023-04-22 05:00:00,66.4434725169773,62.082315982284946,43.874416782702845,Critical,4,0.7651,375.5375855970014
2023-04-22 06:00:00,60.500725086382594,60.21746725141005,49.26065120795204,Moderate,4,0.7384,357.3460369207486
2023-04-22 07:00:00,66.09258092863423,61.9714743241745,51.18083989040081,Critical,3,0.6635,291.2034653267649
2023-04-22 08:00:00,62.292874702019674,53.60723123364828,47.886733267802136,Moderate,4,0.7349,381.2641831817993
2023-04-22 09:00:00,54.90042154054039,58.59967678911423,33.81592281301718,Critical,3,0.6134,338.3557906809331
2023-04-22 10:00:00,48.22684205898814,51.89789304338872,55.6786614738618,Moderate,2,0.4759,305.1008122881401
2023-04-22 11:00:00,38.54717002221457,51.19220419196327,37.942660563569824,Critical,2,0.4361,276.48289754085863
2023-04-22 12:00:00,45.003429956878,52.04460591890264,37.15568753074721,Critical,3,0.5633,284.525504768217
2023-04-22 13:00:00,30.53371621779148,54.3334088724481,40.89870252341108,Critical,2,0.4091,254.21561258559416
2023-04-22 14:00:00,34.533153638790104,49.82002813930658,12.45797071251308,Critical,2,0.4178,256.26906207688046
2023-04-22 15:00:00,29.378693892495903,47.43799331098092,22.68126091801938,Moderate,2,0.3934,225.13745384614364
2023-04-22 16:00:00,31.947165727795053,46.61380504988121,21.8546003996493,Low,2,0.4024,129.12667168325953
2023-04-22 17:00:00,26.298089593669847,44.52496434087613,21.561644381452375,Moderate,1,0.2764,208.4005209621945
2023-04-22 18:00:00,26.900962045502244,45.77203297938496,23.164273915209566,Low,2,0.3808,265.2434301250649
2023-04-22 19:00:00,34.40236908210237,50.154355845451235,36.062025277432475,Critical,1,0.3179,247.9686826969588
2023-04-22 20:00:00,35.932250049675815,46.846077586611855,33.18851226082755,Critical,2,0.4187,269.5692827223522
2023-04-22 21:00:00,40.43733341728913,55.45567159862059,38.53660394591226,Moderate,3,0.5505,239.30660667683983
2023-04-22 22:00:00,46.57425264289574,55.57228626256358,36.094815393817896,Low,3,0.5752,265.4702106043959
2023-04-22 23:00:00,42.32213938396446,62.47667122460869,30.204388676981484,Moderate,3,0.5693,269.94272282257026
2023-04-23 00:00:00,53.78394339993491,62.88328037169625,25.442120753977953,Moderate,3,0.6157,339.0490495170549
2023-04-23 01:00:00,58.834429276214905,58.24294049856263,33.529172446237155,Critical,3,0.6285,273.48719980666027
2023-04-23 02:00:00,56.060030725742266,64.57874826254681,50.68800286365168,Critical,3,0.6276,318.4332200591059
2023-04-23 03:00:00,64.52263772737373,66.43125779423278,51.74808785814644,Moderate,3,0.6644,381.19185103089154
2023-04-23 04:00:00,69.06044800120095,65.68958839574172,52.59677277878937,Moderate,4,0.7813,294.91800789819905
2023-04-23 05:00:00,70.77931510075362,69.49841695186873,53.04128160261181,Critical,4,0.7943,399.6147044390608
2023-04-23 06:00:00,73.86098274172349,80.65791651530648,70.16623632849233,Low,4,0.8245,415.32596790403244
2023-04-23 07:00:00,78.60538205855184,75.15613347035479,49.675253548456745,Low,4,0.8347,457.7487373996712
2023-04-23 08:00:00,74.71289866545698,78.36856358624769,60.23161817141104,Low,4,0.8242,388.1585887528898
2023-04-23 09:00:00,59.3824713912594,73.78088747115861,51.14061395298543,Low,3,0.6556,363.06832289524147
2023-04-23 10:00:00,64.75261987692849,67.26985360814712,47.386563829428354,Critical,4,0.7666,373.1421268938532
2023-04-23 11:00:00,63.389486877297514,66.24858384748364,52.28970622560868,Low,4,0.7596,386.46963723956753
2023-04-23 12:00:00,53.57374412286855,66.94819380177964,50.376730193070145,Moderate,3,0.6214,360.0383876257958
2023-04-23 13:00:00,52.18528664656066,64.37611718829017,34.696340612890346,Low,3,0.6117,287.8397483403238
2023-04-23 14:00:00,52.46672140699974,59.49778660713992,38.641663902312686,Critical,3,0.6051,325.69104546124265
2023-04-23 15:00:00,44.127884345183,55.32342327044336,32.96705837732222,Moderate,4,0.665,252.02242881162906
2023-04-23 16:00:00,38.064094884998035,68.93482986472671,28.74953131446999,Critical,2,0.4626,263.2450034210497
2023-04-23 17:00:00,41.240858191893295,58.55305009898665,29.449148663381244,Critical,3,0.5586,228.39549921487955
2023-04-23 18:00:00,37.40912131673715,58.63148830097765,23.63085893330087,Low,2,0.4434,231.67750542413168
2023-04-23 19:00:00,38.91687811551916,61.29375210840498,27.81655960421772,Low,2,0.4537,253.37070401715906
2023-04-23 20:00:00,40.46070220055211,62.215193586310576,28.39025990990082,Moderate,2,0.4614,286.5685503036208
2023-04-23 21:00:00,54.529632395571475,65.82871412594153,42.06800006553074,Moderate,3,0.6234,207.40602380901208
2023-04-23 22:00:00,47.87586252289777,72.20878606040141,38.968611261731326,Moderate,3,0.607,258.41310016088187
2023-04-23 23:00:00,65.27505373735866,71.04617723189286,34.72260938467876,Moderate,4,0.7748,319.3833083154746
2023-04-24 00:00:00,60.35103391623779,68.28943862832062,38.86179608662635,Moderate,3,0.6507,434.08539121311367
2023-04-24 01:00:00,56.47850280807363,74.33168371654868,25.69164818034154,Moderate,4,0.7448,343.81979809340874
2023-04-24 02:00:00,70.52497362586887,76.24520639642924,48.479835117458,Moderate,4,0.8041,425.9111542723845
2023-04-24 03:00:00,62.61584409568422,84.32894247709157,55.47568359404184,Low,4,0.7854,488.20968311362464
2023-04-24 04:00:00,79.57668124040552,85.4293645605407,56.71104572806822,Moderate,4,0.855,395.3264247430821
2023-04-24 05:00:00,82.87915363975664,83.42038758486346,72.9829990115372,Moderate,5,0.965,516.4439656363353
2023-04-24 06:00:00,76.03023140607205,79.69843382822994,63.50869172452411,Low,4,0.8316,401.9480651251905
2023-04-24 07:00:00,78.65612087379492,79.53467835832929,62.443658779226666,Low,5,0.9419,438.5719094447098
2023-04-24 08:00:00,85.44486523616477,82.21708902566486,45.419005256766944,Low,5,0.9733,489.9614193457463
2023-04-24 09:00:00,69.55600963198985,81.5143247513921,51.6453169194601,Moderate,5,0.9086,434.09262217832605
2023-04-24 10:00:00,62.25137839195549,77.22698423595473,47.35832396158459,Moderate,3,0.6726,337.60593202236333
2023-04-24 11:00:00,69.81089834941969,74.4400302711134,41.37955552237853,Critical,4,0.7983,369.66813598160786
2023-04-24 12:00:00,66.85650525710656,71.51028923906786,37.24178674815163,Critical,4,0.7818,339.0616452243185
2023-04-24 13:00:00,51.89118882187754,70.70690561015044,26.28748910449658,Moderate,3,0.6207,311.116050748623
2023-04-24 14:00:00,52.33619006718827,61.39178416552161,26.553025290673684,Critical,4,0.7076,234.8504306460145
2023-04-24 15:00:00,50.31450377123732,63.44610426427409,38.83736645109389,Moderate,4,0.7028,251.20873208162837
2023-04-24 16:00:00,37.42069253614257,63.66373645428609,29.85484939487086,Low,3,0.5515,285.4622983442041
2023-04-24 17:00:00,37.61611445465324,68.63985041590543,26.48816104187326,Low,3,0.5603,267.8718045229829
2023-04-24 18:00:00,46.572248454403926,62.76705466080505,30.275638163334555,Critical,3,0.5867,249.05677668954272
2023-04-24 19:00:00,50.65631003909519,66.6459667618701,39.8479279816725,Moderate,3,0.6093,271.0769124822582
2023-04-24 20:00:00,48.16187516840289,68.31755383965216,34.049029258505435,Low,2,0.502,209.28549094596957
2023-04-24 21:00:00,45.134583327444226,73.58591116012269,40.95152671381735,Moderate,2,0.4983,193.25308366669137
2023-04-24 22:00:00,64.41179997306978,75.8984092658918,34.96302945478336,Low,3,0.6791,273.4050845818268
2023-04-24 23:00:00,57.15069777024461,74.53581948257191,40.57236647442518,Low,3,0.6479,375.8123361684598
2023-04-25 00:00:00,58.04910711231376,73.1607398036882,47.34023620453124,Moderate,3,0.6493,349.1199231902511
2023-04-25 01:00:00,66.7379000113302,75.15188152670558,62.11066523358596,Moderate,4,0.7872,386.34315477829983
2023-04-25 02:00:00,77.6846053396418,78.75583618599589,62.56324538481525,Moderate,5,0.9367,381.69729991827927
2023-04-25 03:00:00,78.28709472124949,80.10700290919928,59.74258372682778,Moderate,4,0.8413,468.4874292411843
2023-04-25 04:00:00,79.09759339009749,84.4380766924591,59.011095357280865,Moderate,5,0.9515,411.1299265614189
2023-04-25 05:00:00,81.01563752557425,84.72804001128475,69.05250336529367,Moderate,4,0.8596,448.2572112905829
2023-04-25 06:00:00,79.12750862919776,85.18693111859493,65.00605975025879,Low,5,0.9528,530.8074439182715
2023-04-25 07:00:00,80.41884568898979,86.374854866528,42.469744512198105,Critical,5,0.9599,448.66879812443057
2023-04-25 08:00:00,62.28846566280006,86.65360858089906,49.17546655570145,Low,4,0.7878,393.9630864574677
2023-04-25 09:00:00,69.53736039369032,79.2828278272606,56.03262084365544,Moderate,4,0.805,325.93548301115345
2023-04-25 10:00:00,67.3631535514288,79.56518533252945,37.56150442879685,Low,4,0.7968,439.7583610458209
2023-04-25 11:00:00,54.93507798382022,72.25690906944905,39.74278441314208,Critical,3,0.6354,438.7864915247038
2023-04-25 12:00:00,56.9421162308544,73.79410339536888,36.925711969811246,Critical,3,0.6458,342.30722252174144
2023-04-25 13:00:00,48.49952555034571,70.43537175136683,35.975774034686125,Moderate,3,0.6067,298.36986630713545
2023-04-25 14:00:00,53.39099276495319,67.56742820641364,32.13935595747415,Moderate,3,0.6217,276.3504771739938
2023-04-25 15:00:00,48.49630277184001,62.56841360243201,29.206909617662863,Critical,2,0.4941,262.973230657726
2023-04-25 16:00:00,35.521718456427806,58.61626340343168,34.9912211610974,Low,2,0.4359,256.8987088703371
2023-04-25 17:00:00,35.704286151846574,55.45750213473443,26.384326450733592,Moderate,2,0.4315,252.23741332174376
2023-04-25 18:00:00,36.16724060409102,59.26703777928264,25.68065785315624,Low,1,0.3395,149.07364870199063
2023-04-25 19:00:00,35.80080824994387,64.44540044090803,20.1459219943545,Moderate,2,0.4463,252.40397204804617
2023-04-25 20:00:00,41.86513240228464,60.02219580468628,38.96124733358215,Critical,3,0.5635,265.06812071771964
2023-04-25 21:00:00,41.00576003552263,64.9428143270297,30.100182842170717,Moderate,3,0.5679,271.4333238621175
2023-04-25 22:00:00,43.81461565974457,67.12932812634558,30.775650015422052,Low,2,0.4827,360.173022535234
2023-04-25 23:00:00,57.645078332758,65.9462246571035,43.75739513071113,Moderate,3,0.6361,295.9350569786838
2023-04-26 00:00:00,57.34065072709079,70.23853872153116,36.72791256630943,Critical,2,0.5417,359.92524685131383
2023-04-26 01:00:00,55.22290529695472,59.74480848630003,42.2895567248524,Low,4,0.7165,314.2866604083609
2023-04-26 02:00:00,68.36710350248391,66.77555968608317,51.3523041447461,Critical,4,0.7803,355.7161674979482
2023-04-26 03:00:00,64.60262471945857,69.27715387329,50.24905813757634,Moderate,5,0.8693,424.54428860105645
2023-04-26 04:00:00,71.80802168075317,70.5964437991952,70.89178946439795,Moderate,4,0.8002,357.52653257227587
2023-04-26 05:00:00,76.10464884620708,74.43150027462846,55.37308502674964,Moderate,4,0.8235,375.1318307132059
2023-04-26 06:00:00,71.839888492357,73.92866499916428,60.31718703604504,Critical,5,0.9056,405.57495128782455
2023-04-26 07:00:00,72.8039198152328,73.13207615593933,41.38455390540706,Low,5,0.9082,436.84717810025137
2023-04-26 08:00:00,65.0702824084435,71.92749256401066,46.88652085558979,Low,4,0.7754,398.34619185648353
2023-04-26 09:00:00,62.57863624152112,64.8693811440344,42.32752843654408,Moderate,4,0.7541,396.30453235045553
2023-04-26 10:00:00,57.50278307201795,61.175570342282676,39.57738749932263,Critical,3,0.6279,367.58837144420033
2023-04-26 11:00:00,49.178549474441255,62.83278787481233,45.04531980591148,Critical,2,0.4972,371.2762207234467
2023-04-26 12:00:00,46.20468797727865,56.465474950271954,45.112401625389424,Critical,3,0.5752,241.28057203223503
2023-04-26 13:00:00,33.72482827926164,50.45847632119146,36.15436797000056,Moderate,2,0.4156,302.11618303367226
2023-04-26 14:00:00,33.98326210562788,55.1943380021531,28.477563334074773,Moderate,3,0.5242,249.3745134184649
2023-04-26 15:00:00,30.923191905270286,54.0460576378937,22.672949950020175,Critical,2,0.4102,179.85286517803326
2023-04-26 16:00:00,28.18888598299597,52.72137822968169,32.818786020447895,Moderate,2,0.3971,240.801075396619
2023-04-26 17:00:00,26.78456145477054,47.502471574421605,38.50646867519356,Moderate,2,0.3831,167.8138698793512
2023-04-26 18:00:00,27.68825021755454,48.45508486684793,25.04850510350181,Low,3,0.4883,251.5515816654161
2023-04-26 19:00:00,31.855012099867068,51.05401580228837,31.865017611207502,Moderate,2,0.4091,183.9272300811397
2023-04-26 20:00:00,36.61207200537737,46.051701867564326,29.869155944535084,Moderate,3,0.5201,167.8808152175596
2023-04-26 21:00:00,32.86084751708776,52.888222529864585,35.745451420746505,Moderate,3,0.5161,165.47801660160675
2023-04-26 22:00:00,34.7395116277996,52.355397982688096,25.876946649816723,Moderate,3,0.5227,191.22335196241374
2023-04-26 23:00:00,40.59677513280275,56.45163074805518,34.48654463601426,Moderate,3,0.5527,232.62495879003035
2023-04-27 00:00:00,43.0324631807687,53.76099574274281,40.502524973690754,Moderate,4,0.6581,279.9034140215415
2023-04-27 01:00:00,48.77270107648526,59.29129620445523,50.10257429714288,Moderate,4,0.69,232.41912637339038
2023-04-27 02:00:00,51.352849289052145,58.08313671697509,39.47239500873316,Moderate,3,0.5983,308.8245692153853
2023-04-27 03:00:00,52.62940919660652,54.59633231281925,33.97608230303773,Low,3,0.5979,333.5695381347623
2023-04-27 04:00:00,59.66029023188708,64.50941708278368,46.92202229155214,Moderate,4,0.7419,397.1901109344519
2023-04-27 05:00:00,64.37015466843687,57.77025837523773,58.69784622278287,Moderate,3,0.6499,393.72572470728085
2023-04-27 06:00:00,66.51667261949778,64.1180871824009,40.67183735349773,Moderate,4,0.7687,452.491338500692
2023-04-27 07:00:00,59.36213843243977,59.10793346027471,42.547492214663706,Critical,3,0.632,374.7215592654697
2023-04-27 08:00:00,57.3038067435171,61.24182887673569,49.86067749452713,Moderate,4,0.7272,359.0470546995693
2023-04-27 09:00:00,50.75289418238771,58.86212554801565,45.03683381561215,Low,4,0.6972,332.6971896279558
2023-04-27 10:00:00,50.32092249284982,54.03958464310682,46.392329992465655,Moderate,2,0.4877,249.52683977538413
2023-04-27 11:00:00,40.74735718724934,51.28652350826158,29.574496101463893,Critical,3,0.545,229.184682888264
2023-04-27 12:00:00,42.17549066428825,47.955996230626,31.69924239437922,Moderate,2,0.4454,179.94122927377265
2023-04-27 13:00:00,24.914123663484567,37.69173171281427,38.29602042916804,Critical,1,0.26,247.76007847034367
2023-04-27 14:00:00,27.181453948698376,41.44615300965669,17.984088078392595,Moderate,2,0.375,186.39978141341805
2023-04-27 15:00:00,26.569270644687133,35.5868062550858,33.785403583483884,Critical,2,0.3632,184.63845932278258
2023-04-27 16:00:00,23.291024465215266,37.91655769901751,14.002702429986446,Moderate,2,0.3538,206.87384868186396
2023-04-27 17:00:00,34.55523303392204,33.159644815690484,26.50235955270036,Moderate,2,0.3913,192.90678261314883
2023-04-27 18:00:00,23.049805247855808,32.97803361749264,18.14427255260464,Moderate,1,0.245,186.1204786338638
2023-04-27 19:00:00,17.956461127502006,42.03760904087731,14.034583160371316,Moderate,1,0.2391,114.64935703313876
2023-04-27 20:00:00,25.505463926066252,41.79923919220249,20.858919429297,Critical,1,0.2689,134.98644375235304
2023-04-27 21:00:00,21.20496509659981,40.5085463917743,31.259682949041828,Moderate,1,0.2496,188.91728873225497
2023-04-27 22:00:00,34.570790414634104,43.41092511556442,31.089932760463395,Moderate,2,0.4077,226.4560780588094
2023-04-27 23:00:00,36.10992369682518,44.66905789551444,42.96688787101789,Critical,3,0.5159,213.88568055967457
2023-04-28 00:00:00,44.77139911849637,47.00130073898191,45.14740429689195,Moderate,3,0.5543,252.49335913734657
2023-04-28 01:00:00,42.77580421244976,45.86115985535424,30.82952199127389,Moderate,3,0.5445,317.3289100118241
2023-04-28 02:00:00,49.88251532606927,53.28905914546346,34.037208188327504,Critical,3,0.5848,317.15649120480987
2023-04-28 03:00:00,51.474739925446855,51.60281389009848,36.84688797227916,Critical,3,0.5885,354.37592137451355
2023-04-28 04:00:00,66.46301811371401,52.63589667612984,42.02943409689942,Critical,3,0.6501,363.043344283536
2023-04-28 05:00:00,57.97591028078018,54.85664346886269,57.4159841398347,Moderate,4,0.7197,341.82511390250994
2023-04-28 06:00:00,69.12014158590343,53.20921867917352,53.88955568487356,Critical,5,0.8616,392.5376601414234
2023-04-28 07:00:00,62.93764511175684,55.441158057861315,45.32955475071984,Critical,4,0.7405,318.11839431583684
2023-04-28 08:00:00,58.80320944309401,51.637828081476584,47.203569233900915,Moderate,4,0.7178,406.175085914772
2023-04-28 09:00:00,54.564790846441106,52.86549958671572,54.34614081271859,Low,3,0.6028,316.0943566048049
2023-04-28 10:00:00,50.09627602844297,52.87093212585215,54.4117261747659,Moderate,2,0.485,360.06332554497243
2023-04-28 11:00:00,33.31806779881937,44.553348000971674,38.974738927354565,Low,2,0.4046,258.11158616635373
2023-04-28 12:00:00,36.20300169213954,43.727734604379386,14.502907797633636,Critical,2,0.4148,215.5421495757759
2023-04-28 13:00:00,36.67987352868313,43.033139445173376,31.316046050469367,Critical,2,0.4156,230.36022525560048
2023-04-28 14:00:00,27.670770929329933,38.187072091627535,32.3454256085094,Critical,2,0.3718,269.8669470559211
2023-04-28 15:00:00,17.299972698568762,39.22124244156879,24.650537712233636,Low,1,0.232,222.6339227029594
2023-04-28 16:00:00,21.69959535309564,38.4538414333061,26.355108623540872,Moderate,1,0.2483,116.7115891449916
2023-04-28 17:00:00,29.528516396945133,39.71514393619521,23.01510818310383,Moderate,3,0.4817,88.31485994203598
2023-04-28 18:00:00,27.781462352861897,35.08421727817418,12.23556352680948,Moderate,1,0.2673,174.56889019812434
2023-04-28 19:00:00,23.240838796919505,35.25566691298059,16.132334296318717,Moderate,2,0.3494,182.53417349460278
2023-04-28 20:00:00,31.641269751348073,39.02002216595773,22.539766551727105,Moderate,2,0.389,206.89811153332388
2023-04-28 21:00:00,29.480737737247978,39.45833124069973,35.516620117035416,Moderate,2,0.3811,201.1555945443386
2023-04-28 22:00:00,28.00560838378307,46.87687951215798,26.552310824928867,Low,2,0.387,254.76137636472265
2023-04-28 23:00:00,37.52595676181628,44.73717615316686,39.26546178340555,Moderate,2,0.4217,278.73282551936103
2023-04-29 00:00:00,50.20122872857289,55.57922658380592,38.31924060046433,Moderate,2,0.4897,205.12942943449897
2023-04-29 01:00:00,46.662028738245695,55.539839382669086,51.46836178503514,Moderate,3,0.5755,323.69429909739006
2023-04-29 02:00:00,52.070514501713966,54.57719990597587,43.949878502565795,Low,3,0.5956,403.66542292407416
2023-04-29 03:00:00,56.2830356395048,59.65880412475025,35.26198420389641,Critical,3,0.6206,336.6730880204488
2023-04-29 04:00:00,70.72332004877065,54.13584569037853,54.56883789674213,Critical,4,0.7695,311.73801884566296
2023-04-29 05:00:00,71.4451124255576,67.96141501367315,66.51946584422329,Moderate,5,0.8945,372.2069892135397
2023-04-29 06:00:00,75.07848534577114,59.25285704738346,56.96731934928312,Moderate,3,0.6951,295.4277468270842
2023-04-29 07:00:00,62.387222041210336,60.56696145574142,45.78889751452655,Low,3,0.6465,339.88246959125337
2023-04-29 08:00:00,62.468785829087366,54.5787973562537,42.00656000347541,Moderate,3,0.6372,311.3858872435438
2023-04-29 09:00:00,50.011418074400126,60.22904925995776,40.28197329783047,Moderate,3,0.5964,377.39766326329783
2023-04-29 10:00:00,60.65428760996055,53.61736895089761,57.649996351590126,Critical,4,0.7284,305.28832809195666
2023-04-29 11:00:00,42.52140072423779,55.12208202363936,37.56969040211992,Moderate,2,0.4583,275.4162918362602
2023-04-29 12:00:00,44.33905753919267,50.973279263720606,31.30825285791234,Moderate,4,0.6589,309.27055155447283
2023-04-29 13:00:00,32.87121743643753,47.27138510403641,31.07780307917904,Moderate,2,0.4071,247.81607002711655
2023-04-29 14:00:00,31.11209850789008,46.29332334360856,26.654427258921608,Critical,2,0.3985,205.7611955426073
2023-04-29 15:00:00,26.50962281765865,48.06066442182613,37.23667053991389,Low,1,0.2829,234.85403807436091
2023-04-29 16:00:00,25.512075547224985,42.82792329967605,17.46307887759381,Moderate,2,0.3706,190.02252672472096
2023-04-29 17:00:00,25.112703575374276,44.4194160074188,32.180317321230014,Critical,2,0.3715,296.40985059026775
2023-04-29 18:00:00,25.80685700261232,49.39380336329644,25.23332472536483,Low,2,0.3823,241.1371619901688
2023-04-29 19:00:00,34.909685119562425,56.67966733366178,34.381267282312365,Moderate,2,0.4303,163.3102341098256
2023-04-29 20:00:00,28.732645938942625,52.43492560060435,39.552633436875354,Moderate,2,0.3988,199.90820468179288
2023-04-29 21:00:00,39.95926076644458,50.92472452123967,32.42394050290212,Low,2,0.4413,164.21301355646415
2023-04-29 22:00:00,50.317710455380904,55.63646495370321,33.559528223947275,Critical,2,0.4903,283.0719070351625
2023-04-29 23:00:00,47.43401817743301,60.09476701845773,40.463251823055714,Critical,3,0.5859,281.8907208703233
2023-04-30 00:00:00,46.41040554626199,58.95172514809288,39.33660529596408,Moderate,3,0.58,269.7840027469998
2023-04-30 01:00:00,54.619462180245634,65.97136703629064,32.636261318687474,Critical,4,0.724,327.47440159961127
2023-04-30 02:00:00,67.0420724104283,66.97591100127114,59.03700555098505,Low,3,0.6753,445.3012098629535
2023-04-30 03:00:00,66.71357825051153,71.72139801278425,53.24619499093133,Low,4,0.7816,451.05420648952116
2023-04-30 04:00:00,66.60091296630111,70.18444092006825,45.92622401632404,Moderate,4,0.7787,435.9716030938262
2023-04-30 05:00:00,73.87118227870249,76.57251743966074,41.148656708403905,Low,4,0.818,373.7930653446444
2023-04-30 06:00:00,66.6802221596987,72.83469222666582,39.79099066988067,Critical,4,0.7833,352.5367076728414
2023-04-30 07:00:00,74.85534570161066,70.4140341743035,60.82894174210459,Moderate,4,0.8121,310.4129640502472
2023-04-30 08:00:00,71.34710156560168,79.1486608235571,49.40403899974896,Low,4,0.812,458.9729660142211
2023-04-30 09:00:00,64.40452500272201,65.81865891022025,47.94291872410254,Low,4,0.7629,351.85345008563155
2023-04-30 10:00:00,57.4493409331621,67.27916691525776,51.2302202637021,Moderate,3,0.6374,413.7639895104309
2023-04-30 11:00:00,52.31141566820318,65.51281388201458,40.44090629257902,Critical,2,0.5141,353.1036290953111
2023-04-30 12:00:00,54.31378820115208,72.7078040802284,43.964688426604624,Critical,3,0.6336,247.45593228327067
2023-04-30 13:00:00,52.875287033076134,68.4841752303106,37.040035261721215,Moderate,3,0.6211,264.15458710212465
2023-04-30 14:00:00,39.21883044335193,65.71159708519151,32.458337785573036,Moderate,3,0.562,300.33509998079427
2023-04-30 15:00:00,41.30127013240551,58.86142679505198,19.410566002431416,Critical,3,0.5594,210.08944432187002
2023-04-30 16:00:00,26.382416813779045,66.35008031408583,22.959351847728573,Moderate,3,0.5117,258.3634538528363
2023-04-30 17:00:00,33.09232716818353,60.08155512753798,32.23711162389012,Low,3,0.5285,293.5330121974349
2023-04-30 18:00:00,36.529387486898194,62.54049509143488,23.672767933166377,Moderate,3,0.5462,176.15146345948483
2023-04-30 19:00:00,34.24894581418521,61.4928348600077,38.39684224802674,Critical,2,0.4354,302.1755225383433
2023-04-30 20:00:00,37.5352415051728,62.79497964027391,48.87951613612355,Low,3,0.5506,239.0131941628011
2023-04-30 21:00:00,43.373667819066505,64.70519138104594,40.35306015641756,Critical,2,0.477,259.1744316287164
2023-04-30 22:00:00,53.42896949423964,67.71902422179465,50.08484231007487,Moderate,3,0.6221,347.1222479673674
2023-04-30 23:00:00,56.67657002193621,73.24529761698636,48.85169822505651,Critical,2,0.5439,354.1347402949052
2023-05-01 00:00:00,46.66055713091107,72.87916934263008,40.186022490062655,Moderate,3,0.6032,364.26073697988784
2023-05-01 01:00:00,52.871532918908,74.72220098937346,49.48756235047876,Moderate,3,0.631,399.3071921385482
2023-05-01 02:00:00,65.65240127162588,82.16698371875553,66.03452995331513,Moderate,5,0.8941,365.33043179941933
2023-05-01 03:00:00,75.4044095642101,71.15698645912883,51.54729193996963,Moderate,4,0.8155,420.48643986749335
2023-05-01 04:00:00,62.71161694262416,83.44566911009157,50.38870557799052,Critical,4,0.7844,463.8999766615525
2023-05-01 05:00:00,75.95434534405354,85.251028703548,51.18255758901058,Moderate,4,0.8402,432.7238310845937
2023-05-01 06:00:00,76.36077190174521,86.97552999745321,57.961643751284015,Moderate,4,0.8446,474.3068775898049
2023-05-01 07:00:00,84.98007128505924,83.01774082548904,51.706191187101176,Critical,4,0.8727,428.2263372640359
2023-05-01 08:00:00,73.74896900884903,82.79547944306307,68.64002449081956,Low,4,0.8275,402.1786391866574
2023-05-01 09:00:00,73.99968807700418,83.46320099337241,55.71230704041904,Low,3,0.7295,355.2699037547708
2023-05-01 10:00:00,68.2522020276758,82.82435190677343,57.567047781173976,Low,4,0.8055,345.3455203948023
2023-05-01 11:00:00,51.74974893807069,74.97893106819879,44.791466179976695,Moderate,3,0.627,387.2380188212712
2023-05-01 12:00:00,60.884605387611266,74.08961428798648,34.85957102245223,Critical,5,0.8621,283.13443187333735
